,Unnamed: 0,id,title,release_date,genres,video_key,overview,trailer_url,keywords,popularity,vote_count,vote_average
1591,4473,419772,Les Têtes de l'emploi,2016-11-16,['Comedy'],_F7rSPy_00I,"Stéphane, Cathy and Thierry are the best employees of the Employment Agency of their city. But their results are so good that the agency will have to close because of a lack of unemployed. The three colleagues then have the crazy idea of creating unemployment to save their job.",,[],4.977,155.0,4.5
1592,4559,381707,Our Lovers,2016-02-08,"['Romance', 'Comedy', 'Drama']",FSaeOL7nc2Q,"Carlos is a man who goes to a coffee shop-library to take a cup, where Irene is reading a book. Not a reason for it, Irene close to Carlos and talks with him, starting a friendship with a little rules: no pasts, no birth names, no modern ways to contact between them (as Internet or similar), and finally not falling in love each other. Calling themselves Hada Chalada ('Crazy Fairy') and Duende Chiflado ('Mad Goblin'), both pass the days walking around the city engaged with magic, surrealist and funnies conversations about life, love and themselves, at the same time that Carlos tries to end his new script with his friend Cristóbal, and eccentric writer obsessed with Japan.",,[],11.62,124.0,6.9
1593,1489,509598,Mr. Jones,2019-10-25,"['Thriller', 'Drama', 'History']",-o7VoM1jlOs,"In 1933, Welsh journalist Gareth Jones travels to Ukraine, where he experiences the horrors of a famine. Everywhere he goes he meets henchmen of the Soviet secret service who are determined to prevent news about the catastrophe from getting out. Stalin’s forced collectivisation of agriculture has resulted in misery and ruin—the policy is tantamount to mass murder.",https://www.youtube.com/watch?v=Tp5TE8a-17s,['based on a true story'],16.982,116.0,6.3
1594,15979,28535,Crazy for Christmas,2005-12-25,"['Drama', 'Romance', 'TV Movie']",19OfhI2tMJM,"A girl loses her parents and husband and is left driving a limo trying to get by raising her young son. An interesting but strange rich man hires her limo on Christmas eve and has her drive him to various ice rinks where he gives out $100 bills to the people there. The news media catches on and starts following him. Some interesting twists follow, but the movie is somewhat predictable.",,"['woman director', 'christmas']",8.049,13.0,5.2
1595,20796,60119,Second Skin,2000-12-22,"['Drama', 'Thriller', 'Romance']",sTUDj0WQJOA,"A man opens a small-town bookstore in order to escape his connections to a mobster, but is reluctantly drawn back to his dark past by a mysterious woman.",,"['gangster', 'thriller', 'lust', 'neo-noir']",5.167999999999998,9.0,4.0
1596,9480,85621,Men in Hope,2011-08-25,"['Comedy', 'Romance']",YH9E_vqxk24,"Charming bon vivant Rudolf is convinced that infidelity is the basis for a happy marriage, since, after all, a woman does not want to be bored with her partner.",,[],11.525,96.0,7.4
1597,9719,83754,You Are My Pet,2011-11-10,"['Comedy', 'Romance']",hFJijiFzYos,A woman finds a man in a box in front of her home and takes him in. She jokingly says she wants to keep him as her pet since the man reminds her childhood dog. The man agrees. Later the woman discovers that the man is a dance prodigy. Complications arise when her old flame from college appears.,,['based on manga'],7.257999999999999,49.0,6.3
1598,19814,66346,Aalavandhan,2001-11-16,"['Action', 'Thriller', 'Mystery']",Z_4ly77mjEM,Kamal Hassan stars in this ridiculously entertaining tale of an Indian commando pitted against his own serial killer twin brother in a deadly race to save the beautiful Tejaswini from certain death.,,"['schizophrenia', 'brother', 'psychopath', 'violence', 'killer', 'identical twin']",1.95,10.0,7.2
1599,14473,38163,Bernard and Doris,2006-09-01,"['Comedy', 'Drama', 'TV Movie']",iYlE582xKBQ,"Sympathetic look loosely based on the relationship between tobacco heiress, Doris Duke and her shy butler, Bernard Lafferty. The icy and mercurial Duke fires her butler for serving a chilled cantaloupe; the agency sends Lafferty, formerly household staff to Liz Taylor and to Peggy Lee. He's an alcoholic, fresh out of rehab. With a wine cellar to die for, Bernard falls off the wagon. Can he pull himself together when Doris needs him?",,"['butler', 'orchid', 'alcoholic', 'rich', 'heiress', 'estate']",10.970999999999998,61.0,6.2
1600,19815,62956,Very Annie Mary,2001-05-25,['Comedy'],j1EoL2TnboU,"Set in the fictional village of ""Ogw"" in the valleys of south-east Wales. After her father Jack suffers a stroke Annie Mary Pugh is forced to take care of him but uses the circumstances to emancipate herself and find the courage to sing once again.",,['woman director'],10.674000000000001,10.0,6.6
1601,9504,106231,Un natale x 2,2011-12-25,['Comedy'],lxE7KL-Wx-c,,,[],5.6,88.0,5.5
1602,13720,112403,Inseparable,2007-01-01,['Drama'],6gNz7HptNY8,"When young dad, Joe, discovers he's dying, drifter Charlie is given a unique opportunity to turn his life around. A story of family, identity and starting again.",,['short film'],3.82,29.0,7.1
1603,1331,612368,In the Name of the Land,2019-09-25,['Drama'],OSlN3VUf-0Y,"Pierre is 25 when he returns from Wyoming to his fiancée and take over the family farm. Twenty years later, the farm expanded and so did the family.",,[],7.86,200.0,7.2
1604,16509,14086,Agatha and the Storm,2004-02-27,"['Romance', 'Comedy', 'Drama']",SdVo0H40m4g,"The story of a middle-aged bookshop owner, who becomes embroiled in a surreal swirl of romance and family secrets of infidelity, her energy levels registering in bursts of electrical interference - causing lightbulbs, traffic lights, toasters and computers to spontaneously spark and malfunction.",,[],3.57,32.0,6.3
1605,1467,593475,Beaux-parents,2019-06-19,['Comedy'],xKR3RYZN4bc,,,[],5.376,124.0,5.7
1606,11673,42151,Down Terrace,2009-09-01,"['Drama', 'Action', 'Comedy']",Ldm7DWBZQsg,"After serving jail time for a mysterious crime, Bill and Karl get out of jail and become preoccupied with figuring out who turned them in to the police. On top of that, the ""family business"" is on the rocks, and the motley crew of criminals who operate out of Down Terrace aren't feeling terribly trusting of one another. It might look like an ordinary house, but at Down Terrace, the walls are closing in..",,"['murder', 'dark comedy', 'crime family']",7.935,45.0,6.4
1607,937,616880,Bhoot: Part One - The Haunted Ship,2020-02-21,"['Horror', 'Thriller']",ELcRnZ3kP08,"When an abandoned haunted ship called 'Sea Bird' washes up on the shores of Mumbai, surveying officer Prithvi is assigned to solve the mystery and close the case",,['haunted ship'],4.6930000000000005,15.0,6.6
1608,16299,20544,Something the Lord Made,2004-05-30,"['TV Movie', 'Drama']",UmiRohBSy5Y,A dramatization of the relationship between heart surgery pioneers Alfred Blalock and Vivien Thomas.,,"['biography', 'surgery']",23.171,100.0,7.6
1609,16281,12086,Machuca,2004-02-24,['Drama'],5N_XKFA1RLg,"Santiago, capital of Chile during the Marxist government of elected, highly controversial president Salvador Allende. Father McEnroe supports his leftist views by introducing a program at the prestigious ""collegio"" (Catholic prep school) St. Patrick to allow free admission of some proletarian kids. One of them is Pedro Machuca, slum-raised son of the cleaning lady in Gonzalo Infante's liberal-bourgeois home. Yet the new classmates become buddies, paradoxically protesting together as Gonzalo gets adopted by Pedro's slum family and gang. But the adults spoil that too, not in the least when general Pinochet's coup ousts Allende, and supporters such as McEnroe.",,"['1970s', 'demonstration', 'trauma', 'santiago', 'chile', 'pinochet-regime', 'friends', 'student', 'historical event', 'classmate', 'sexual initiation']",6.4510000000000005,114.0,7.7
1610,19203,53482,One Man Up,2001-08-31,"['Comedy', 'Drama']",G4wpy14ThoA,"The story of two men, both named Antonio Pisapia, who are on the decline and lead strangely parallel lives. One is a pop singer  whose success ends after a sex scandal; the other is a football player whose career is cut short by an injury.",,"['cocaine', 'naples, italy', 'football (soccer)']",5.567,141.0,7.3
1611,12782,16890,The Guitar,2008-11-07,"['Romance', 'Drama', 'Music']",G5iF02KY55o,"The life of a woman is transformed after she is diagnosed with a terminal disease, fired from her job and abandoned by her boyfriend. Given two months to live, she throws caution to the wind to pursue her dreams.",,"['guitar', 'shower', 'cubicle', 'independent film', 'apartment', 'woman director']",9.321,31.0,5.6
1612,18265,21518,Air Bud: Seventh Inning Fetch,2002-06-18,"['Comedy', 'Drama', 'Family']",1hounjurI80,Josh is off to his first year of college and buddy has stayed behind with joshs little sister andrea and the rest of the family. Adrea attempting to fit in with her jr. High classmates decides to join the baseball team and along the way discovers that buddy is a talented baseball player.,,"['baseball', 'sports', 'dog', 'golden retriever', 'air bud']",12.323,96.0,5.1
1613,20424,118727,The Life & Adventures of Santa Claus,2000-10-30,"['Animation', 'Family']",TRLqljE3new,"Based on the popular book by L. Frank Baum, the beloved author of The Wonderful Wizard of Oz, comes the incredible story of The Life &amp; Adventures of Santa Claus.  Many centuries ago, long before toys had even been invented, a baby abandoned at the edge of an enchanted forest was adopted and raised by a beautiful wood nymph, thus beginning the life story of Santa Claus. From his first truly magical childhood through the discovery of his life's work of making children happy, discover the origin of every tradition surrounding Santa Claus, from toys, stockings and lighted trees to reindeer and sleigh. Journey back to a time of magic and wonder, and experience this heartwarming tale that will bring joy each holiday season.",,[],7.992000000000001,24.0,6.5
1614,18607,25006,State Property,2002-01-18,"['Action', 'Crime', 'Drama']",JPXDuXIMAPw,"Frustrated with being broke, Beans decides that the only way to grasp the American Dream is to take it.",,[],7.065,17.0,6.1
1615,18769,207381,Dad's Dead,2002-12-20,"['Drama', 'Animation']",iJE6qE-wNqU,"Our narrator looks fondly back at his childhood in Liverpool and the antics of his best friend Johnno. Well known for being a showman and a keen one for joking and the like, Johnno starts to change for the worse after he announced that his father has died.",,[],2.991,11.0,5.6
1616,19929,81791,Hole in the Sky,2001-09-29,['Drama'],dtnp9Yoj9Ss,"The film tells the story of a Drive-In worker and a young tramp who has been left alone by her boyfriend somewhere in Hokkaido. Things seem to work out at the beginning but as time goes by the newly formed relationship between the tramp and the Drive-In worker starts to show the workers harmful will of possession, which finally leads to the somehow sad but also optimistically interpretable ending.",,[],1.486,8.0,4.9
1617,19812,69401,Dheena,2001-01-14,"['Action', 'Drama']",xHltwHjsp2E,"A local gangster and his adopted brother rule over a town together. However, their relationship turns sour after the man's sister dies due to the gangster's mistake.",,"['street gang', 'gangster', 'thug', 'goon']",1.331,10.0,5.8
1618,17253,14258,Wonderful Days,2003-07-17,"['Animation', 'Science Fiction']",zgjC7LW6UEc,"Civilization has been destroyed by war and pollution, but the survivors have built the last city of Ecoban. As most natural resources have been exhausted, Ecoban is powered by pollution. The citizens of Ecoban need to continue creating this pollution leading them into conflict with the inhabitants of Marr while one man just wants to clear away the clouds and see the sky.",,"['resistance', 'island', 'pollution', 'energy']",9.974,100.0,6.1
